posX,posY,posZ
272.784001,-836.373145,137.396118
272.897979,-836.722818,137.429279
273.011987,-837.072603,137.462511
273.125964,-837.422480,137.495781
273.239932,-837.772439,137.529121
273.353957,-838.122545,137.562506
273.468029,-838.472802,137.595830
273.582110,-838.823187,137.629150
273.696229,-839.173723,137.662535
273.810440,-839.524348,137.695966
273.924688,-839.875055,137.729453
274.038922,-840.225868,137.762999
274.153142,-840.576815,137.796615
274.267376,-840.927817,137.830278
274.381622,-841.278804,137.863894
274.495855,-841.629828,137.897502
274.610103,-841.980900,137.931199
274.724345,-842.332018,137.965006
274.838547,-842.683199,137.998876
274.952752,-843.034473,138.032745
275.066984,-843.385789,138.066627
275.181206,-843.737145,138.100549
275.295464,-844.088594,138.134527
275.409778,-844.440106,138.168547
275.524128,-844.791619,138.202548
275.638526,-845.143160,138.236508
275.752986,-845.494760,138.270448
275.867484,-845.846451,138.304375
275.981967,-846.198265,138.338299
276.096465,-846.550167,138.372186
276.210971,-846.902194,138.405972
276.325501,-847.254333,138.439609
276.440130,-847.606529,138.473187
276.554862,-847.958804,138.506838
276.669631,-848.311186,138.540490
276.784360,-848.663698,138.574104
276.899046,-849.016288,138.607767
277.013691,-849.368927,138.641475
277.128356,-849.721658,138.675103
277.243051,-850.074471,138.708643
277.357718,-850.427342,138.742148
277.472340,-850.780231,138.775606
277.586920,-851.133114,138.809067
277.701542,-851.486052,138.842643
277.816187,-851.839062,138.876292
277.930825,-852.192174,138.909927
278.045529,-852.545388,138.943558
278.160329,-852.898666,138.977105
278.275224,-853.251998,139.010553
278.390160,-853.605435,139.043953
278.505091,-853.959023,139.077292
278.620038,-854.312727,139.110564
278.735031,-854.666495,139.143840
278.850070,-855.020309,139.177105
278.965119,-855.374210,139.210342
279.080221,-855.728167,139.243647
279.195406,-856.082159,139.277007
279.310624,-856.436208,139.310401
279.425860,-856.790317,139.343896
279.541059,-857.144465,139.377434
279.656243,-857.498686,139.410953
279.771498,-857.852994,139.444471
279.886846,-858.207377,139.478042
280.002239,-858.561836,139.511692
280.117649,-858.916337,139.545349
280.233079,-859.270901,139.578937
280.348551,-859.625526,139.612480
280.464050,-859.980217,139.645987
280.579578,-860.335037,139.679447
280.695130,-860.689981,139.712917
280.810643,-861.045008,139.746422
280.926134,-861.400135,139.779929
281.041637,-861.755358,139.813432
281.157193,-862.110684,139.846815
281.272779,-862.466150,139.880073
281.388413,-862.821737,139.913348
281.504139,-863.177450,139.946655
281.619921,-863.533283,139.979994
281.735751,-863.889203,140.013271
281.851664,-864.245226,140.046508
281.967676,-864.601369,140.079753
282.083744,-864.957629,140.112934
282.199845,-865.313997,140.146063
282.315946,-865.670473,140.179188
282.432076,-866.027055,140.212347
282.548248,-866.383745,140.245463
282.664440,-866.740534,140.278565
282.780694,-867.097429,140.311692
282.896973,-867.454455,140.344788
283.013278,-867.811629,140.377820
283.129597,-868.168920,140.410761
283.245880,-868.526289,140.443661
283.362154,-868.883748,140.476608
283.478458,-869.241289,140.509682
283.594803,-869.598860,140.542834
283.711183,-869.956441,140.576036
283.827542,-870.314106,140.609308
283.943859,-870.671876,140.642663
284.060185,-871.029712,140.676066
284.176528,-871.387570,140.709477
284.292859,-871.745425,140.742880
284.409156,-872.103326,140.776269
284.525495,-872.461302,140.809669
284.641918,-872.819350,140.843160
284.758346,-873.177483,140.876676
284.874768,-873.535718,140.910140
284.991210,-873.894037,140.943644
285.107697,-874.252461,140.977152
285.224268,-874.610946,141.010680
285.340853,-874.969437,141.044260
285.457410,-875.327944,141.077876
285.574016,-875.686514,141.111518
285.690692,-876.045183,141.145218
285.807408,-876.403868,141.178999
285.924149,-876.762577,141.212779
286.040867,-877.121352,141.246589
286.157560,-877.480194,141.280449
286.274226,-877.839117,141.314250
286.390841,-878.198124,141.348097
286.507461,-878.557236,141.382084
286.624093,-878.916403,141.416056
286.740731,-879.275616,141.449952
286.857359,-879.634930,141.483820
286.973909,-879.994356,141.517683
287.090417,-880.353863,141.551542
287.206972,-880.713442,141.585426
287.323566,-881.073117,141.619384
287.440180,-881.432844,141.653349
287.556848,-881.792646,141.687241
287.673570,-882.152524,141.721119
287.790342,-882.512486,141.755029
287.907203,-882.872577,141.788982
288.024142,-883.232782,141.823065
288.141113,-883.593092,141.857240
288.258117,-883.953499,141.891368
288.375205,-884.313960,141.925478
288.492373,-884.674469,141.959634
288.609585,-885.035096,141.993785
288.726806,-885.395794,142.027861
288.844009,-885.756506,142.061820
288.961241,-886.117253,142.095690
289.078575,-886.478032,142.129494
289.195980,-886.838801,142.163252
289.313406,-887.199625,142.196997
289.430828,-887.560518,142.230714
289.548221,-887.921487,142.264418
289.665663,-888.282549,142.298109
289.783246,-888.643701,142.331834
289.900927,-889.004976,142.365584
290.018629,-889.366396,142.399285
290.136367,-889.727959,142.432937
290.254173,-890.089649,142.466579
290.372020,-890.451468,142.500285
290.489877,-890.813389,142.534142
290.607729,-891.175406,142.568194
290.725576,-891.537538,142.602392
290.843410,-891.899772,142.636627
290.961286,-892.262096,142.670939
291.079242,-892.624537,142.705276
291.197263,-892.987078,142.739516
291.315341,-893.349724,142.773733
291.433464,-893.712466,142.807979
291.551610,-894.075283,142.842173
291.669780,-894.438211,142.876314
291.788039,-894.801248,142.910450
291.906367,-895.164345,142.944564
292.024748,-895.527494,142.978709
292.143186,-895.890727,143.012930
292.261650,-896.254032,143.047137
292.380123,-896.617364,143.081271
292.498623,-896.980727,143.115322
292.617110,-897.344159,143.149311
292.735555,-897.707712,143.183318
292.854008,-898.071417,143.217375
292.972482,-898.435198,143.251480
293.091022,-898.799030,143.285616
293.209597,-899.162929,143.319789
293.328166,-899.526921,143.353996
293.446767,-899.890985,143.388211
293.565446,-900.255088,143.422430
293.684176,-900.619258,143.456531
293.802923,-900.983470,143.490547
293.921717,-901.347733,143.524636
294.040577,-901.712078,143.558783
294.159479,-902.076480,143.592983
294.278362,-902.440877,143.627271
294.397206,-902.805286,143.661596
294.516025,-903.169777,143.695930
294.634845,-903.534408,143.730322
294.753696,-903.899172,143.764841
294.872632,-904.264008,143.799487
294.991641,-904.628934,143.834123
295.110687,-904.993933,143.868760
295.229744,-905.358971,143.903447
295.348767,-905.724069,143.938099
295.467766,-906.089234,143.972720
295.586786,-906.454438,144.007322
295.705851,-906.819663,144.041844
295.824948,-907.184943,144.076310
295.944071,-907.550259,144.110745
296.063248,-907.915615,144.145121
296.182473,-908.281081,144.179495
296.301733,-908.646656,144.213945
296.421044,-909.012298,144.248504
296.540411,-909.378053,144.283076
296.659769,-909.743971,144.317565
296.779100,-910.110027,144.352055
296.898469,-910.476218,144.386662
297.017918,-910.842535,144.421379
297.137445,-911.208975,144.456132
297.256957,-911.575476,144.490839
297.376412,-911.942010,144.525469
297.495857,-912.308613,144.560004
297.615346,-912.675298,144.594422
297.734896,-913.042061,144.628855
297.854492,-913.408881,144.663365
297.974145,-913.775780,144.697866
298.093855,-914.142756,144.732343
298.213606,-914.509848,144.766787
298.333414,-914.877056,144.801247
298.453260,-915.244354,144.835757
298.573145,-915.611752,144.870262
298.693081,-915.979219,144.904717
298.813055,-916.346723,144.939138
298.933121,-916.714251,144.973581
299.053250,-917.081791,145.008085
299.173369,-917.449356,145.042623
299.293482,-917.816990,145.077181
299.413583,-918.184724,145.111812
299.533732,-918.552550,145.146479
299.653951,-918.920455,145.181133
299.774219,-919.288438,145.215818
299.894573,-919.656530,145.250584
300.014995,-920.024726,145.285402
300.135459,-920.392951,145.320274
300.255991,-920.761205,145.355171
300.376577,-921.129514,145.390048
300.497150,-921.497892,145.424806
300.617789,-921.866378,145.459403
300.738524,-922.234955,145.494019
300.859299,-922.603598,145.528708
300.980147,-922.972298,145.563412
301.101036,-923.341032,145.598088
301.221948,-923.709796,145.632726
301.342890,-924.078606,145.667371
301.463895,-924.447494,145.701960
301.584947,-924.816525,145.736538
301.706023,-925.185666,145.771202
301.827227,-925.554842,145.805873
301.948553,-925.924106,145.840530
302.069924,-926.293442,145.875173
302.191351,-926.662845,145.909818
302.312838,-927.032349,145.944559
302.434358,-927.401902,145.979382
302.555925,-927.771480,146.014141
302.677581,-928.141166,146.048757
302.799312,-928.510956,146.083330
302.921105,-928.880793,146.117927
303.042937,-929.250707,146.152526
303.164787,-929.620673,146.187151
303.286657,-929.990706,146.221804
303.408524,-930.360825,146.256476
303.530405,-930.730996,146.291189
303.652343,-931.101209,146.325921
303.774316,-931.471507,146.360601
303.896280,-931.841883,146.395259
304.018259,-932.212292,146.429906
304.140258,-932.582771,146.464543
304.262290,-932.953334,146.499157
304.384346,-933.323972,146.533781
304.506383,-933.694685,146.568425
304.628414,-934.065483,146.603017
304.750462,-934.436407,146.637604
304.872567,-934.807436,146.672177
304.994701,-935.178543,146.706703
305.116817,-935.549678,146.741189
305.238960,-935.920865,146.775649
305.361174,-936.292198,146.810105
305.483451,-936.663625,146.844529
305.605802,-937.035117,146.878894
305.728240,-937.406650,146.913234
305.850764,-937.778159,146.947603
305.973350,-938.149671,146.981997
306.095996,-938.521274,147.016326
306.218669,-938.893011,147.050576
306.341341,-939.264899,147.084753
306.464046,-939.636931,147.118862
306.586738,-940.009098,147.153023
306.709451,-940.381392,147.187212
306.832257,-940.753808,147.221367
306.955125,-941.126339,147.255469
307.078037,-941.498957,147.289641
307.200961,-941.871639,147.323917
307.323906,-942.244377,147.358206
307.446925,-942.617248,147.392467
307.569998,-942.990281,147.426779
307.693106,-943.363410,147.461222
307.816250,-943.736615,147.495692
307.939387,-944.109952,147.530146
308.062500,-944.483429,147.564622
308.185649,-944.856959,147.599174
308.308827,-945.230551,147.633771
308.432014,-945.604276,147.668331
308.555272,-945.978112,147.702832
308.678635,-946.352053,147.737313
308.802096,-946.726117,147.771823
308.925635,-947.100281,147.806375
309.049233,-947.474546,147.840937
309.172840,-947.848932,147.875479
309.296476,-948.223391,147.910019
309.420160,-948.597924,147.944563
309.543882,-948.972539,147.979079
309.667685,-949.347244,148.013580
309.791565,-949.722031,148.048043
309.915493,-950.096917,148.082510
310.039426,-950.471952,148.116989
310.163368,-950.847052,148.151434
310.287367,-951.222175,148.185892
310.411458,-951.597413,148.220413
310.535566,-951.972750,148.254909
310.659717,-952.348120,148.289256
310.783956,-952.723581,148.323490
310.908240,-953.099108,148.357721
311.032554,-953.474698,148.392026
311.156882,-953.850427,148.426384
311.281240,-954.226240,148.460756
311.405618,-954.602101,148.495116
311.529987,-954.978058,148.529402
311.654383,-955.354136,148.563703
311.778862,-955.730343,148.598063
311.903338,-956.106646,148.632390
312.027771,-956.483024,148.666697
312.152216,-956.859466,148.701004
312.276673,-957.235962,148.735330
312.401132,-957.612521,148.769666
312.525615,-957.989126,148.803999
312.650098,-958.365794,148.838291
312.774571,-958.742531,148.872521
312.899113,-959.119359,148.906701
313.023729,-959.496324,148.940819
313.148360,-959.873443,148.974871
313.272969,-960.250676,149.008843
313.397575,-960.627958,149.042771
313.522193,-961.005270,149.076684
313.646834,-961.382609,149.110616
313.771463,-961.760000,149.144558
313.896071,-962.137445,149.178479
314.020684,-962.514947,149.212461
314.145318,-962.892552,149.246470
314.270032,-963.270231,149.280513
314.394806,-963.647972,149.314622
314.519598,-964.025733,149.348714
314.644410,-964.403492,149.382798
314.769236,-964.781327,149.416862
314.894087,-965.159287,149.450836
315.018930,-965.537365,149.484728
315.143738,-965.915569,149.518580
315.268533,-966.293855,149.552439
315.393349,-966.672167,149.586250
315.518222,-967.050555,149.619969
315.643076,-967.429057,149.653646
315.767827,-967.807677,149.687348
315.892537,-968.186390,149.721037
316.017294,-968.565169,149.754697
316.142108,-968.944011,149.788324
316.266951,-969.322916,149.821915
316.391833,-969.701879,149.855485
316.516798,-970.080906,149.889076
316.641820,-970.459992,149.922753
316.766827,-970.839196,149.956427
316.891818,-971.218523,149.990095
317.016805,-971.597923,150.023807
317.141793,-971.977424,150.057567
317.266804,-972.357037,150.091297
317.391859,-972.736770,150.124979
317.516998,-973.116617,150.158597
317.642191,-973.496552,150.192144
317.767416,-973.876610,150.225714
317.892676,-974.256793,150.259283
318.017928,-974.637050,150.292954
318.143203,-975.017399,150.326787
318.268528,-975.397845,150.360649
318.393895,-975.778381,150.394498
318.519303,-976.158980,150.428442
318.644744,-976.539696,150.462536
318.770227,-976.920587,150.496725
318.895763,-977.301607,150.530982
319.021352,-977.682723,150.565252
319.146999,-978.063887,150.599527
319.272710,-978.445115,150.633824
319.398517,-978.826400,150.668088
319.524390,-979.207760,150.702269
319.650292,-979.589228,150.736387
319.776205,-979.970778,150.770470
319.902121,-980.352415,150.804612
320.028073,-980.734173,150.838865
320.154073,-981.116047,150.873238
320.280117,-981.497979,150.907754
320.406142,-981.879968,150.942307
320.532140,-982.262042,150.976832
320.658132,-982.644175,151.011395
320.784118,-983.026429,151.045974
320.910142,-983.408795,151.080565
321.036193,-983.791211,151.115156
321.162255,-984.173748,151.149707
321.288350,-984.556420,151.184310
321.414516,-984.939152,151.219015
321.540748,-985.321945,151.253785
321.667049,-985.704804,151.288585
321.793426,-986.087726,151.323394
321.919828,-986.470738,151.358211
322.046217,-986.853841,151.393053
